999,1
1000,0
1000,3
1004,2
991,1
996,7
997,7
996,0
997,4
996,0
994,6
993,4
994,6
996,5
987,4
992,1
978,4
976,8
995,1
995,2
995,5
995,1
999,3
998,9
995,9
992,7
994,2
996,0
997,4
995,3
1000,3
995,1
995,7
994,4
995,1
993,4
991,5
989,9
991,3
993,3
984,5
977,1
982,4
994,4
996,5
999,3
995,2
991,0
991,1
994,2
996,9
1000,8
998,6
994,8
997,4
992,0
990,8
991,3
989,6
988,2
990,9
990,2
983,1
986,3
975,8
991,7
993,6
993,0
963,9
998,5
998,9
993,7
993,6
995,1
995,7
999,3
992,0
1000,5
1000,1
1000,1
996,0
999,0
990,9
995,2
982,5
975,5
986,7
997,3
997,1
997,2
967,4
907,4
996,7
999,0
997,6
997,8
996,5
1001,1
996,9
993,5
995,1
986,7
991,8
980,5
999,4
998,9
966,6
959,7
905,9
999,1
999,7
996,0
998,9
991,8
988,0
993,8
985,6
989,1
990,5
974,5
991,8
991,0
963,4
957,1
997,9
996,2
988,4
991,5
994,2
998,2
1002,8
1000,2
990,9
1001,5
968,1
978,9
961,5
906,5
1007,7
1009,3
1003,3
1004,8
999,0
998,6
997,6
992,0
978,3
970,3
997,1
999,8
999,7
961,2
973,0
900,9
1008,3
1009,4
1002,7
1003,5
1001,4
1003,7
1002,3
1001,4
1003,3
998,8
984,9
978,0
988,8
999,3
998,0
998,6
971,7
982,3
909,1
1005,4
1004,4
1006,6
1003,9
1001,3
1001,5
998,2
1001,3
1005,6
1006,9
1005,2
1005,1
1005,4
1000,6
1005,4
1006,0
1013,5
1015,1
1009,5
1005,8
1004,5
1004,0
1004,1
1004,0
998,9
1012,3
1012,8
1007,9
997,4
996,0
997,3
995,4
996,0
995,3
991,1
998,4
997,6
996,0
997,1
995,8
991,7
1006,9
1008,4
999,9
998,5
998,9
1003,1
999,8
989,9
994,6
979,0
998,9
907,0
1007,7
992,8
1019,9
1017,2
1021,3
1021,0
1019,5
1016,6
1015,8
1011,5
1021,0
1019,8
1023,2
1020,3
1017,8
1017,3
1014,1
1008,1
1015,7
1020,7
1019,5
1016,3
1012,6
1009,5
1013,0
1010,7
1009,9
1009,1
1010,2
1007,8
1010,5
1010,1
1007,9
1005,0
1005,0
997,0
1003,3
1013,8
1012,9
1009,8
1006,6
1006,5
998,7
1006,5
1016,9
1018,1
1015,9
1012,2
1009,3
1009,8
1013,0
1015,3
1016,9
1015,1
1011,8
1008,2
1008,2
1003,9
1009,9
999,4
1021,6
1023,7
1020,7
1016,8
1015,2
1016,9
1026,6
1023,4
1019,7
1017,1
1019,0
1021,9
1013,4
1025,5
1027,5
1024,9
1021,7
1019,2
1020,4
1015,4
1022,1
1013,9
1026,8
1025,6
1023,3
1016,1
1026,7
1029,1
1028,1
1022,8
1028,3
1026,2
1023,7
1022,4
1015,5
1023,4
1025,1
1022,4
1019,7
1016,7
1017,8
1016,9
1014,3
1020,4
1012,5
1018,6
1020,2
1019,9
1018,5
1014,6
1012,6
1008,2
1007,3
1012,0
1002,6
1017,3
1019,5
1020,3
1019,6
1016,6
1014,6
1008,6
1006,3
1011,6
1016,0
1018,7
1018,2
1014,2
1010,1
1009,6
1011,5
1010,3
1008,1
1006,3
1005,6
1003,6
1007,1
1006,7
1002,3
926,3
1004,8
1000,8
992,6
993,0
998,2
994,9
987,0
923,2
996,7
999,0
997,2
995,8
990,0
990,8
994,2
991,6
984,5
923,2
993,2
997,1
1005,5
1006,8
1009,6
1003,1
992,6
970,8
996,0
997,5
992,4
984,1
999,1
1000,9
1008,7
1007,8
1001,4
1010,1
995,3
1002,1
993,6
1000,4
993,5
1002,6
999,0
1001,2
1002,3
997,5
973,8
996,3
999,4
999,2
1001,4
994,7
987,3
985,0
988,8
992,1
996,4
996,9
970,5
906,5
1003,7
999,4
998,5
991,1
999,9
997,6
993,1
1005,8
1006,5
1006,0
1010,4
1002,3
1004,6
905,6
1009,0
1010,4
1011,8
912,3
1014,7
1015,7
1015,0
1016,5
908,3
993,3
991,4
991,3
994,1
909,5
992,1
994,1
996,0
996,3
911,6
997,6
977,4
975,1
976,8
979,4
896,8
985,1
990,5
991,5
992,9
988,7
988,8
991,1
910,7
987,5
986,8
978,4
985,9
980,4
991,3
990,6
987,5
986,9
988,7
975,8
978,4
982,4
984,5
997,2
1003,9
995,7
1006,1
1006,4
999,1
1001,0
1003,0
986,4
994,8
999,1
998,5
1000,3
1004,1
997,4
1005,1
999,5
1002,9
995,5
998,9
1003,0
989,2
998,8
1004,9
997,8
988,4
982,6
987,5
989,4
989,7
986,7
986,4
989,5
977,0
982,6
987,0
985,3
1001,4
1000,2
1001,6
992,5
970,6
995,8
995,2
1002,3
1002,5
1003,5
992,0
969,6
994,9
991,6
996,5
969,9
925,0
999,5
998,3
998,6
989,3
966,7
992,6
968,0
923,7
997,3
999,4
983,8
988,1
963,0
1000,9
1004,9
987,9
991,6
912,8
897,9
1007,1
1006,2
1012,8
999,1
999,5
1002,5
923,4
905,9
1016,8
1014,2
1013,3
1009,8
997,7
998,5
1001,4
920,7
901,8
1011,8
1011,9
1006,3
1001,5
1002,0
1005,2
927,3
908,9
1009,8
1006,1
1006,6
1007,7
998,5
999,2
995,8
995,0
999,0
924,9
908,8
1007,8
1005,1
1001,5
1001,1
1001,0
991,4
991,0
994,0
907,9
1001,6
992,4
991,1
997,0
991,4
992,1
994,7
995,5
925,3
909,2
990,4
994,4
988,1
987,4
983,7
981,5
980,6
981,9
984,7
987,7
979,9
960,2
981,3
983,2
984,7
988,2
916,3
902,4
991,0
983,9
982,7
987,9
982,4
989,5
988,4
989,5
990,4
992,8
994,5
992,0
990,4
984,3
961,9
983,5
986,9
987,1
989,5
983,5
976,3
974,2
962,1
981,9
986,6
988,0
963,1
972,0
918,6
904,3
986,4
992,0
998,3
997,3
990,8
999,2
997,4
994,5
996,4
999,0
999,9
997,3
998,8
990,9
990,9
990,6
995,8
995,7
961,0
919,3
902,8
995,7
993,7
1000,7
1007,9
1006,2
997,6
1007,7
1006,2
1007,5
1008,1
1010,3
1011,5
1006,9
1007,2
996,1
995,4
999,4
976,2
996,8
1001,8
969,8
905,5
999,3
1006,8
1012,7
1011,1
1003,6
1012,4
1010,5
1009,3
1007,6
1007,5
1009,8
1008,6
1010,7
997,6
999,7
1002,2
984,2
1004,7
1010,6
975,3
910,2
1004,6
992,2
995,4
988,6
996,8
994,5
994,3
992,7
991,8
993,0
992,2
994,8
984,9
988,3
970,9
990,3
995,9
964,0
904,5
989,3
983,9
989,3
988,0
981,7
989,3
987,2
985,9
986,2
988,4
986,8
985,0
987,4
980,0
981,9
982,2
899,7
982,9
978,6
983,4
982,1
975,8
982,7
981,1
979,3
981,0
979,8
982,0
973,9
974,7
976,5
978,3
982,4
978,0
969,9
968,4
961,4
973,5
977,2
982,3
983,4
898,5
977,9
993,0
978,0
981,8
986,6
985,4
985,1
995,2
983,2
967,8
993,9
994,8
992,5
994,3
964,8
959,8
1008,7
986,7
967,9
1007,0
983,7
919,5
1003,8
998,6
986,2
987,1
993,8
990,3
982,3
965,8
918,7
902,4
1001,1
992,0
998,4
990,6
999,5
1004,8
1000,1
988,0
964,8
988,1
994,0
996,8
990,0
982,1
964,4
983,8
963,5
918,1
902,3
1006,6
1002,7
992,1
986,6
992,2
984,0
994,1
997,2
999,3
994,9
985,5
963,9
985,1
989,5
992,5
984,7
976,9
973,2
958,9
975,6
987,3
987,1
989,2
962,9
972,9
914,6
902,8
1001,8
999,7
999,6
997,1
996,8
989,8
998,3
988,1
991,1
1004,6
994,5
993,3
992,5
992,4
993,3
986,0
986,5
989,6
994,0
964,3
981,8
991,9
991,7
994,2
995,8
998,9
996,3
995,9
993,9
993,9
994,1
993,3
990,7
992,9
988,7
999,2
991,5
990,6
992,8
990,3
991,2
982,7
962,6
983,7
987,6
990,8
990,5
989,1
993,0
995,1
991,7
989,3
989,0
989,9
999,4
986,1
994,3
994,3
994,3
992,5
992,5
992,7
988,5
980,8
990,6
980,3
990,7
991,5
989,2
992,6
988,6
957,3
983,8
955,7
988,3
966,4
996,0
998,6
1000,5
995,1
1000,0
992,4
986,3
984,7
969,6
989,6
993,5
995,8
992,0
997,7
995,6
994,7
988,9
988,5
973,2
994,2
989,1
992,5
993,9
994,9
954,3
985,9
987,7
983,5
984,4
981,4
992,1
993,3
977,8
1006,9
999,1
997,4
1004,3
989,9
990,9
996,7
904,4
997,6
999,5
998,0
996,1
999,0
994,6
995,5
995,2
995,1
999,7
998,3
998,0
995,4
994,0
998,6
994,5
992,8
995,8
997,7
996,4
997,9
997,5
991,8
995,4
982,5
991,7
991,1
991,6
964,1
899,9
1004,6
1002,2
1001,9
997,8
991,0
989,9
992,9
1001,5
1004,0
1001,6
999,7
999,2
1002,5
1000,9
999,7
999,6
905,3
994,9
995,5
997,0
998,7
998,5
998,5
996,0
995,4
994,6
999,4
996,3
987,6
992,0
989,3
990,3
1003,0
1002,7
1000,7
999,5
993,7
987,9
990,4
1001,5
1002,7
1000,8
1003,4
1006,2
1005,1
1000,4
988,3
995,5
999,3
1000,2
1000,8
903,0
1012,5
1011,2
1008,5
1008,5
1005,0
1000,2
993,8
1001,5
996,9
998,3
996,9
1000,3
1003,0
996,0
983,3
990,6
994,1
998,5
998,6
898,1
1009,9
1008,7
1006,3
1006,4
1003,8
988,8
998,7
991,2
988,9
990,9
989,9
993,8
989,6
975,4
982,1
986,0
989,5
989,5
895,4
1000,4
1000,5
998,6
997,3
995,5
994,8
990,9
980,0
990,4
997,6
992,4
1004,1
1004,4
1002,3
1001,1
997,1
996,0
990,1
993,0
1002,8
999,7
1007,5
1007,2
1005,8
1001,4
1001,4
998,3
999,8
985,9
998,9
995,9
993,3
992,2
994,2
991,3
991,8
986,2
984,7
995,2
994,5
991,5
1011,5
1011,2
1009,7
1006,4
1005,2
1005,3
998,5
997,1
996,2
910,8
1001,3
995,3
905,1
993,8
997,8
995,0
901,8
1005,7
1004,1
1005,5
996,0
985,8
1003,0
990,4
987,9
1006,9
1015,2
1021,0
1021,3
1016,6
1005,9
1004,8
1009,1
1008,8
1007,8
999,8
999,2
1002,3
1026,1
1029,4
1022,4
1018,2
1015,6
1020,0
1018,2
1007,2
1001,0
998,1
999,1
1009,2
1010,8
996,2
1000,5
1000,7
1000,6
977,5
1000,5
1000,3
996,7
993,2
996,5
999,9
983,9
969,7
995,4
990,4
